======================== REPORT OF INPUTS - INCLUSION ANALYSIS ========================

       Label         |      Prediction      |        Input         |       p_value        |    Standard_error    |       In_model      
 rodilla_izquierda   |         True         |    lambda_xyz_17    |      11.963385      |       0.537293      |        False        
 rodilla_izquierda   |         True         |    lambda_xyz_18    |      12.453571      |       0.104617      |        False        
 rodilla_izquierda   |         True         |    lambda_xyz_19    |      13.938653      |       0.703976      |        False        
 rodilla_izquierda   |         True         |    lambda_xyz_20    |      13.175243      |       0.164544      |        False        
  rodilla_derecha    |        False         |      ancho pie      |       0.006742      |       0.703576      |        False        
  rodilla_derecha    |        False         |      largo pie      |       0.006666      |       0.003964      |         True        
  rodilla_derecha    |        False         |  distancia talones  |       0.010556      |       0.077859      |        False        
  rodilla_derecha    |        False         |     largo tibia     |       0.002996      |       0.744487      |        False        
  rodilla_derecha    |        False         |     largo muslo     |       0.004206      |       0.533401      |        False        
  rodilla_derecha    |        False         |     largo lumbar    |       0.009427      |       0.157113      |        False        
  rodilla_derecha    |        False         |         edad        |       0.023126      |       0.860437      |        False        
  rodilla_derecha    |        False         |        altura       |       0.004800      |       0.842926      |        False        
  rodilla_derecha    |        False         |         peso        |       0.002073      |       0.006220      |         True        
  rodilla_derecha    |        False         |        LLE_x        |       2.307169      |       0.298593      |        False        
  rodilla_derecha    |        False         |        LLE_y        |       2.243519      |       0.686739      |        False        
  rodilla_derecha    |        False         |        LLE_z        |       1.762463      |       0.174637      |        False        
  rodilla_derecha    |        False         |        LLE_yz       |       4.180184      |       0.989292      |        False        
  rodilla_derecha    |        False         |       LLE_xyz       |      17.150252      |       0.779405      |        False        
  rodilla_derecha    |        False         |      lambda_x_1     |       9.574022      |       0.784084      |        False        
  rodilla_derecha    |        False         |      lambda_x_2     |       7.419699      |       0.003764      |         True        
  rodilla_derecha    |        False         |      lambda_x_3     |       8.143053      |       0.312426      |        False        
  rodilla_derecha    |        False         |      lambda_x_4     |       6.565169      |       0.292344      |        False        
  rodilla_derecha    |        False         |      lambda_x_5     |       6.506508      |       0.687460      |        False        
  rodilla_derecha    |        False         |      lambda_x_6     |       6.751945      |       0.832371      |        False        
  rodilla_derecha    |        False         |      lambda_x_7     |       7.467780      |       0.376311      |        False        
  rodilla_derecha    |        False         |      lambda_x_8     |      10.260504      |       0.708876      |        False        
  rodilla_derecha    |        False         |      lambda_x_9     |       7.608853      |       0.169089      |        False        
  rodilla_derecha    |        False         |     lambda_x_10     |       4.616318      |       0.827174      |        False        
  rodilla_derecha    |        False         |     lambda_x_11     |       6.888956      |       0.326112      |        False        
  rodilla_derecha    |        False         |     lambda_x_12     |       7.059585      |       0.775689      |        False        
  rodilla_derecha    |        False         |     lambda_x_13     |       9.016938      |       0.434216      |        False        
  rodilla_derecha    |        False         |     lambda_x_14     |       9.032741      |       0.663813      |        False        
  rodilla_derecha    |        False         |     lambda_x_15     |       8.309752      |       0.606444      |        False        
  rodilla_derecha    |        False         |     lambda_x_16     |       7.449073      |       0.280442      |        False        
  rodilla_derecha    |        False         |     lambda_x_17     |       8.072483      |       0.747460      |        False        
  rodilla_derecha    |        False         |     lambda_x_18     |       6.564478      |       0.000947      |         True        
  rodilla_derecha    |        False         |     lambda_x_19     |       6.720841      |       0.135733      |        False        
  rodilla_derecha    |        False         |     lambda_x_20     |       6.828802      |       0.629337      |        False        
  rodilla_derecha    |        False         |      lambda_y_1     |      16.994136      |       0.322128      |        False        
  rodilla_derecha    |        False         |      lambda_y_2     |      11.590783      |       0.466739      |        False        
  rodilla_derecha    |        False         |      lambda_y_3     |      13.307694      |       0.494252      |        False        
  rodilla_derecha    |        False         |      lambda_y_4     |       9.126965      |       0.798233      |        False        
  rodilla_derecha    |        False         |      lambda_y_5     |      11.680354      |       0.564117      |        False        
  rodilla_derecha    |        False         |      lambda_y_6     |      10.338836      |       0.574132      |        False        
  rodilla_derecha    |        False         |      lambda_y_7     |      11.724847      |       0.395990      |        False        
  rodilla_derecha    |        False         |      lambda_y_8     |       9.141641      |       0.729944      |        False        
  rodilla_derecha    |        False         |      lambda_y_9     |       9.775212      |       0.698499      |        False        
  rodilla_derecha    |        False         |     lambda_y_10     |       8.090816      |       0.824297      |        False        
  rodilla_derecha    |        False         |     lambda_y_11     |       9.527035      |       0.395858      |        False        
  rodilla_derecha    |        False         |     lambda_y_12     |      10.237784      |       0.030218      |         True        
  rodilla_derecha    |        False         |     lambda_y_13     |      11.350508      |       0.856248      |        False        
  rodilla_derecha    |        False         |     lambda_y_14     |      11.914474      |       0.590629      |        False        
  rodilla_derecha    |        False         |     lambda_y_15     |      13.723030      |       0.164186      |        False        
  rodilla_derecha    |        False         |     lambda_y_16     |      11.334059      |       0.806954      |        False        
  rodilla_derecha    |        False         |     lambda_y_17     |      16.709145      |       0.643477      |        False        
  rodilla_derecha    |        False         |     lambda_y_18     |      10.712186      |       0.285778      |        False        
  rodilla_derecha    |        False         |     lambda_y_19     |       9.828964      |       0.373942      |        False        
  rodilla_derecha    |        False         |     lambda_y_20     |       9.188986      |       0.285509      |        False        
  rodilla_derecha    |        False         |      lambda_z_1     |       7.925294      |       0.196694      |        False        
  rodilla_derecha    |        False         |      lambda_z_2     |       7.975840      |       0.668310      |        False        
  rodilla_derecha    |        False         |      lambda_z_3     |       8.957929      |       0.389610      |        False        
  rodilla_derecha    |        False         |      lambda_z_4     |       9.101118      |       0.838967      |        False        
  rodilla_derecha    |        False         |      lambda_z_5     |       7.613457      |       0.646723      |        False        
  rodilla_derecha    |        False         |      lambda_z_6     |       9.984812      |       0.338131      |        False        
  rodilla_derecha    |        False         |      lambda_z_7     |       9.657103      |       0.289411      |        False        
  rodilla_derecha    |        False         |      lambda_z_8     |      10.452349      |       0.413316      |        False        
  rodilla_derecha    |        False         |      lambda_z_9     |       5.920366      |       0.449992      |        False        
  rodilla_derecha    |        False         |     lambda_z_10     |       6.228193      |       0.823077      |        False        
  rodilla_derecha    |        False         |     lambda_z_11     |       8.133374      |       0.277706      |        False        
  rodilla_derecha    |        False         |     lambda_z_12     |      11.246752      |       0.439740      |        False        
  rodilla_derecha    |        False         |     lambda_z_13     |      14.764433      |       0.538163      |        False        
  rodilla_derecha    |        False         |     lambda_z_14     |       7.673697      |       0.890093      |        False        
  rodilla_derecha    |        False         |     lambda_z_15     |      11.069428      |       0.938997      |        False        
  rodilla_derecha    |        False         |     lambda_z_16     |       8.619558      |       0.417053      |        False        
  rodilla_derecha    |        False         |     lambda_z_17     |       8.390288      |       0.768854      |        False        
  rodilla_derecha    |        False         |     lambda_z_18     |       6.531001      |       0.078627      |        False        
  rodilla_derecha    |        False         |     lambda_z_19     |       9.498744      |       0.858336      |        False        
  rodilla_derecha    |        False         |     lambda_z_20     |       6.000800      |       0.935194      |        False        
  rodilla_derecha    |        False         |     lambda_yz_1     |      62.438752      |       0.267122      |        False        
  rodilla_derecha    |        False         |     lambda_yz_2     |      46.557904      |       0.424991      |        False        
  rodilla_derecha    |        False         |     lambda_yz_3     |      74.252508      |       0.781654      |        False        
  rodilla_derecha    |        False         |     lambda_yz_4     |      49.416773      |       0.442251      |        False        
  rodilla_derecha    |        False         |     lambda_yz_5     |      49.115945      |       0.604813      |        False        
  rodilla_derecha    |        False         |     lambda_yz_6     |      50.355147      |       0.598344      |        False        
  rodilla_derecha    |        False         |     lambda_yz_7     |      47.643948      |       0.750112      |        False        
  rodilla_derecha    |        False         |     lambda_yz_8     |      48.949240      |       0.128734      |        False        
  rodilla_derecha    |        False         |     lambda_yz_9     |      40.818923      |       0.653886      |        False        
  rodilla_derecha    |        False         |     lambda_yz_10    |      41.325548      |       0.912359      |        False        
  rodilla_derecha    |        False         |     lambda_yz_11    |      42.835989      |       0.818661      |        False        
  rodilla_derecha    |        False         |     lambda_yz_12    |      49.546319      |       0.867070      |        False        
  rodilla_derecha    |        False         |     lambda_yz_13    |      43.676997      |       0.425580      |        False        
  rodilla_derecha    |        False         |     lambda_yz_14    |      53.411762      |       0.802629      |        False        
  rodilla_derecha    |        False         |     lambda_yz_15    |      55.200817      |       0.986818      |        False        
  rodilla_derecha    |        False         |     lambda_yz_16    |      55.794504      |       0.044555      |         True        
  rodilla_derecha    |        False         |     lambda_yz_17    |      59.468204      |       0.785149      |        False        
  rodilla_derecha    |        False         |     lambda_yz_18    |      43.472235      |       0.777412      |        False        
  rodilla_derecha    |        False         |     lambda_yz_19    |      47.041300      |       0.701897      |        False        
  rodilla_derecha    |        False         |     lambda_yz_20    |      44.634068      |       0.908286      |        False        
  rodilla_derecha    |        False         |     lambda_xyz_1    |      61.515171      |       0.715186      |        False        
  rodilla_derecha    |        False         |     lambda_xyz_2    |      55.635102      |       0.833437      |        False        
  rodilla_derecha    |        False         |     lambda_xyz_3    |      56.500663      |       0.773995      |        False        
  rodilla_derecha    |        False         |     lambda_xyz_4    |      56.616294      |       0.152371      |        False        
  rodilla_derecha    |        False         |     lambda_xyz_5    |      52.687980      |       0.769335      |        False        
  rodilla_derecha    |        False         |     lambda_xyz_6    |      64.549099      |       0.852272      |        False        
  rodilla_derecha    |        False         |     lambda_xyz_7    |      77.814128      |       0.387470      |        False        
  rodilla_derecha    |        False         |     lambda_xyz_8    |      56.194754      |       0.020689      |         True        
  rodilla_derecha    |        False         |     lambda_xyz_9    |      70.500551      |       0.560385      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_10    |      62.962967      |       0.196113      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_11    |      65.344852      |       0.969548      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_12    |      56.224054      |       0.772671      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_13    |      67.127754      |       0.654533      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_14    |      67.850351      |       0.477761      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_15    |      58.766529      |       0.670600      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_16    |      59.718988      |       0.306459      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_17    |      53.746144      |       0.315421      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_18    |      55.728732      |       0.394202      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_19    |      65.534261      |       0.637971      |        False        
  rodilla_derecha    |        False         |    lambda_xyz_20    |      74.042358      |       0.478121      |        False        
  rodilla_derecha    |         True         |      ancho pie      |       0.006742      |       0.703576      |        False        
  rodilla_derecha    |         True         |      largo pie      |       0.006666      |       0.003964      |         True        
  rodilla_derecha    |         True         |  distancia talones  |       0.010556      |       0.077859      |        False        
  rodilla_derecha    |         True         |     largo tibia     |       0.002996      |       0.744487      |        False        
  rodilla_derecha    |         True         |     largo muslo     |       0.004206      |       0.533401      |        False        
  rodilla_derecha    |         True         |     largo lumbar    |       0.009427      |       0.157113      |        False        
  rodilla_derecha    |         True         |         edad        |       0.023126      |       0.860438      |        False        
  rodilla_derecha    |         True         |        altura       |       0.004800      |       0.842926      |        False        
  rodilla_derecha    |         True         |         peso        |       0.002073      |       0.006220      |         True        
  rodilla_derecha    |         True         |        LLE_x        |       2.307169      |       0.298593      |        False        
  rodilla_derecha    |         True         |        LLE_y        |       2.243519      |       0.686739      |        False        
  rodilla_derecha    |         True         |        LLE_z        |       1.762463      |       0.174637      |        False        
  rodilla_derecha    |         True         |        LLE_yz       |       4.180184      |       0.989292      |        False        
  rodilla_derecha    |         True         |       LLE_xyz       |      17.150252      |       0.779405      |        False        
  rodilla_derecha    |         True         |      lambda_x_1     |       9.574022      |       0.784084      |        False        
  rodilla_derecha    |         True         |      lambda_x_2     |       7.419699      |       0.003764      |         True        
  rodilla_derecha    |         True         |      lambda_x_3     |       8.143053      |       0.312426      |        False        
  rodilla_derecha    |         True         |      lambda_x_4     |       6.565169      |       0.292344      |        False        
  rodilla_derecha    |         True         |      lambda_x_5     |       6.506508      |       0.687460      |        False        
  rodilla_derecha    |         True         |      lambda_x_6     |       6.751946      |       0.832371      |        False        
  rodilla_derecha    |         True         |      lambda_x_7     |       7.467781      |       0.376311      |        False        
  rodilla_derecha    |         True         |      lambda_x_8     |      10.260504      |       0.708876      |        False        
  rodilla_derecha    |         True         |      lambda_x_9     |       7.608854      |       0.169089      |        False        
  rodilla_derecha    |         True         |     lambda_x_10     |       4.616318      |       0.827174      |        False        
  rodilla_derecha    |         True         |     lambda_x_11     |       6.888956      |       0.326112      |        False        
  rodilla_derecha    |         True         |     lambda_x_12     |       7.059585      |       0.775689      |        False        
  rodilla_derecha    |         True         |     lambda_x_13     |       9.016938      |       0.434216      |        False        
  rodilla_derecha    |         True         |     lambda_x_14     |       9.032741      |       0.663813      |        False        
  rodilla_derecha    |         True         |     lambda_x_15     |       8.309752      |       0.606444      |        False        
  rodilla_derecha    |         True         |     lambda_x_16     |       7.449073      |       0.280442      |        False        
  rodilla_derecha    |         True         |     lambda_x_17     |       8.072483      |       0.747460      |        False        
  rodilla_derecha    |         True         |     lambda_x_18     |       6.564478      |       0.000947      |         True        
  rodilla_derecha    |         True         |     lambda_x_19     |       6.720841      |       0.135733      |        False        
  rodilla_derecha    |         True         |     lambda_x_20     |       6.828802      |       0.629337      |        False        
  rodilla_derecha    |         True         |      lambda_y_1     |      16.994137      |       0.322128      |        False        
  rodilla_derecha    |         True         |      lambda_y_2     |      11.590783      |       0.466739      |        False        
  rodilla_derecha    |         True         |      lambda_y_3     |      13.307694      |       0.494252      |        False        
  rodilla_derecha    |         True         |      lambda_y_4     |       9.126965      |       0.798233      |        False        
  rodilla_derecha    |         True         |      lambda_y_5     |      11.680354      |       0.564117      |        False        
  rodilla_derecha    |         True         |      lambda_y_6     |      10.338836      |       0.574132      |        False        
  rodilla_derecha    |         True         |      lambda_y_7     |      11.724847      |       0.395990      |        False        
  rodilla_derecha    |         True         |      lambda_y_8     |       9.141641      |       0.729944      |        False        
  rodilla_derecha    |         True         |      lambda_y_9     |       9.775212      |       0.698499      |        False        
  rodilla_derecha    |         True         |     lambda_y_10     |       8.090816      |       0.824297      |        False        
  rodilla_derecha    |         True         |     lambda_y_11     |       9.527035      |       0.395858      |        False        
  rodilla_derecha    |         True         |     lambda_y_12     |      10.237784      |       0.030218      |         True        
  rodilla_derecha    |         True         |     lambda_y_13     |      11.350508      |       0.856248      |        False        
  rodilla_derecha    |         True         |     lambda_y_14     |      11.914475      |       0.590628      |        False        
  rodilla_derecha    |         True         |     lambda_y_15     |      13.723030      |       0.164186      |        False        
  rodilla_derecha    |         True         |     lambda_y_16     |      11.334059      |       0.806954      |        False        
  rodilla_derecha    |         True         |     lambda_y_17     |      16.709145      |       0.643477      |        False        
  rodilla_derecha    |         True         |     lambda_y_18     |      10.712186      |       0.285778      |        False        
  rodilla_derecha    |         True         |     lambda_y_19     |       9.828964      |       0.373942      |        False        
  rodilla_derecha    |         True         |     lambda_y_20     |       9.188986      |       0.285509      |        False        
  rodilla_derecha    |         True         |      lambda_z_1     |       7.925294      |       0.196694      |        False        
  rodilla_derecha    |         True         |      lambda_z_2     |       7.975840      |       0.668310      |        False        
  rodilla_derecha    |         True         |      lambda_z_3     |       8.957929      |       0.389610      |        False        
  rodilla_derecha    |         True         |      lambda_z_4     |       9.101118      |       0.838967      |        False        
  rodilla_derecha    |         True         |      lambda_z_5     |       7.613457      |       0.646723      |        False        
  rodilla_derecha    |         True         |      lambda_z_6     |       9.984812      |       0.338131      |        False        
  rodilla_derecha    |         True         |      lambda_z_7     |       9.657103      |       0.289411      |        False        
  rodilla_derecha    |         True         |      lambda_z_8     |      10.452349      |       0.413316      |        False        
  rodilla_derecha    |         True         |      lambda_z_9     |       5.920366      |       0.449993      |        False        
  rodilla_derecha    |         True         |     lambda_z_10     |       6.228193      |       0.823077      |        False        
  rodilla_derecha    |         True         |     lambda_z_11     |       8.133374      |       0.277706      |        False        
  rodilla_derecha    |         True         |     lambda_z_12     |      11.246752      |       0.439740      |        False        
  rodilla_derecha    |         True         |     lambda_z_13     |      14.764433      |       0.538163      |        False        
  rodilla_derecha    |         True         |     lambda_z_14     |       7.673697      |       0.890093      |        False        
  rodilla_derecha    |         True         |     lambda_z_15     |      11.069428      |       0.938997      |        False        
  rodilla_derecha    |         True         |     lambda_z_16     |       8.619558      |       0.417053      |        False        
  rodilla_derecha    |         True         |     lambda_z_17     |       8.390288      |       0.768854      |        False        
  rodilla_derecha    |         True         |     lambda_z_18     |       6.531001      |       0.078627      |        False        
  rodilla_derecha    |         True         |     lambda_z_19     |       9.498745      |       0.858336      |        False        
  rodilla_derecha    |         True         |     lambda_z_20     |       6.000800      |       0.935194      |        False        
  rodilla_derecha    |         True         |     lambda_yz_1     |      62.438753      |       0.267122      |        False        
  rodilla_derecha    |         True         |     lambda_yz_2     |      46.557904      |       0.424991      |        False        
  rodilla_derecha    |         True         |     lambda_yz_3     |      74.252508      |       0.781654      |        False        
  rodilla_derecha    |         True         |     lambda_yz_4     |      49.416773      |       0.442251      |        False        
  rodilla_derecha    |         True         |     lambda_yz_5     |      49.115945      |       0.604813      |        False        
  rodilla_derecha    |         True         |     lambda_yz_6     |      50.355147      |       0.598344      |        False        
  rodilla_derecha    |         True         |     lambda_yz_7     |      47.643948      |       0.750112      |        False        
  rodilla_derecha    |         True         |     lambda_yz_8     |      48.949240      |       0.128734      |        False        
  rodilla_derecha    |         True         |     lambda_yz_9     |      40.818924      |       0.653886      |        False        
  rodilla_derecha    |         True         |     lambda_yz_10    |      41.325549      |       0.912359      |        False        
  rodilla_derecha    |         True         |     lambda_yz_11    |      42.835990      |       0.818661      |        False        
  rodilla_derecha    |         True         |     lambda_yz_12    |      49.546319      |       0.867070      |        False        
  rodilla_derecha    |         True         |     lambda_yz_13    |      43.676997      |       0.425579      |        False        
  rodilla_derecha    |         True         |     lambda_yz_14    |      53.411763      |       0.802629      |        False        
  rodilla_derecha    |         True         |     lambda_yz_15    |      55.200818      |       0.986818      |        False        
  rodilla_derecha    |         True         |     lambda_yz_16    |      55.794504      |       0.044555      |         True        
  rodilla_derecha    |         True         |     lambda_yz_17    |      59.468204      |       0.785149      |        False        
  rodilla_derecha    |         True         |     lambda_yz_18    |      43.472236      |       0.777412      |        False        
  rodilla_derecha    |         True         |     lambda_yz_19    |      47.041300      |       0.701897      |        False        
  rodilla_derecha    |         True         |     lambda_yz_20    |      44.634068      |       0.908286      |        False        
  rodilla_derecha    |         True         |     lambda_xyz_1    |      61.515172      |       0.715186      |        False        
  rodilla_derecha    |         True         |     lambda_xyz_2    |      55.635102      |       0.833437      |        False        
  rodilla_derecha    |         True         |     lambda_xyz_3    |      56.500664      |       0.773995      |        False        
  rodilla_derecha    |         True         |     lambda_xyz_4    |      56.616295      |       0.152371      |        False        
  rodilla_derecha    |         True         |     lambda_xyz_5    |      52.687980      |       0.769335      |        False        
  rodilla_derecha    |         True         |     lambda_xyz_6    |      64.549099      |       0.852272      |        False        
  rodilla_derecha    |         True         |     lambda_xyz_7    |      77.814128      |       0.387470      |        False        
  rodilla_derecha    |         True         |     lambda_xyz_8    |      56.194754      |       0.020689      |         True        
  rodilla_derecha    |         True         |     lambda_xyz_9    |      70.500551      |       0.560385      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_10    |      62.962967      |       0.196113      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_11    |      65.344852      |       0.969548      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_12    |      56.224054      |       0.772671      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_13    |      67.127755      |       0.654533      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_14    |      67.850352      |       0.477761      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_15    |      58.766529      |       0.670600      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_16    |      59.718988      |       0.306459      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_17    |      53.746144      |       0.315421      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_18    |      55.728733      |       0.394202      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_19    |      65.534262      |       0.637971      |        False        
  rodilla_derecha    |         True         |    lambda_xyz_20    |      74.042358      |       0.478121      |        False        
       cadera        |        False         |      ancho pie      |       0.004186      |       0.332840      |        False        
       cadera        |        False         |      largo pie      |       0.006062      |       0.194365      |        False        
       cadera        |        False         |  distancia talones  |       0.004891      |       0.519319      |        False        
       cadera        |        False         |     largo tibia     |       0.002669      |       0.707265      |        False        
       cadera        |        False         |     largo muslo     |       0.003464      |       0.669262      |        False        
       cadera        |        False         |     largo lumbar    |       0.004826      |       0.386520      |        False        
       cadera        |        False         |         edad        |       0.020022      |       0.706546      |        False        
       cadera        |        False         |        altura       |       0.003649      |       0.558591      |        False        
       cadera        |        False         |         peso        |       0.001785      |       0.490143      |        False        
       cadera        |        False         |        LLE_x        |       2.128929      |       0.868536      |        False        
       cadera        |        False         |        LLE_y        |       2.022026      |       0.628189      |        False        
       cadera        |        False         |        LLE_z        |       1.519851      |       0.004910      |         True        
       cadera        |        False         |        LLE_yz       |       3.721590      |       0.391349      |        False        
       cadera        |        False         |       LLE_xyz       |      15.357774      |       0.711629      |        False        
       cadera        |        False         |      lambda_x_1     |       9.079947      |       0.982756      |        False        
       cadera        |        False         |      lambda_x_2     |       6.585644      |       0.037045      |         True        
       cadera        |        False         |      lambda_x_3     |       8.162271      |       0.335095      |        False        
       cadera        |        False         |      lambda_x_4     |       5.662812      |       0.788066      |        False        
       cadera        |        False         |      lambda_x_5     |       5.992903      |       0.485469      |        False        
       cadera        |        False         |      lambda_x_6     |       6.755231      |       0.860808      |        False        
       cadera        |        False         |      lambda_x_7     |       6.638739      |       0.591458      |        False        
       cadera        |        False         |      lambda_x_8     |       8.056542      |       0.166898      |        False        
       cadera        |        False         |      lambda_x_9     |       6.667702      |       0.400145      |        False        
       cadera        |        False         |     lambda_x_10     |       4.132399      |       0.863976      |        False        
       cadera        |        False         |     lambda_x_11     |       6.249402      |       0.981220      |        False        
       cadera        |        False         |     lambda_x_12     |       6.278355      |       0.128411      |        False        
       cadera        |        False         |     lambda_x_13     |       7.622247      |       0.315972      |        False        
       cadera        |        False         |     lambda_x_14     |       7.953402      |       0.343053      |        False        
       cadera        |        False         |     lambda_x_15     |       7.302079      |       0.778661      |        False        
       cadera        |        False         |     lambda_x_16     |       6.141600      |       0.638663      |        False        
       cadera        |        False         |     lambda_x_17     |       6.854641      |       0.905748      |        False        
       cadera        |        False         |     lambda_x_18     |       6.086173      |       0.504743      |        False        
       cadera        |        False         |     lambda_x_19     |       5.661156      |       0.332578      |        False        
       cadera        |        False         |     lambda_x_20     |       6.126188      |       0.539822      |        False        
       cadera        |        False         |      lambda_y_1     |      12.971499      |       0.787513      |        False        
       cadera        |        False         |      lambda_y_2     |      10.309966      |       0.296577      |        False        
       cadera        |        False         |      lambda_y_3     |      11.657075      |       0.873074      |        False        
       cadera        |        False         |      lambda_y_4     |       7.612903      |       0.084231      |        False        
       cadera        |        False         |      lambda_y_5     |       9.560405      |       0.860584      |        False        
       cadera        |        False         |      lambda_y_6     |       9.810605      |       0.412489      |        False        
       cadera        |        False         |      lambda_y_7     |       9.705794      |       0.883168      |        False        
       cadera        |        False         |      lambda_y_8     |       8.502733      |       0.446326      |        False        
       cadera        |        False         |      lambda_y_9     |       8.846050      |       0.178800      |        False        
       cadera        |        False         |     lambda_y_10     |       6.691880      |       0.753151      |        False        
       cadera        |        False         |     lambda_y_11     |       8.689901      |       0.336123      |        False        
       cadera        |        False         |     lambda_y_12     |       8.744498      |       0.329025      |        False        
       cadera        |        False         |     lambda_y_13     |      10.028018      |       0.304852      |        False        
       cadera        |        False         |     lambda_y_14     |      10.634006      |       0.166369      |        False        
       cadera        |        False         |     lambda_y_15     |      12.290901      |       0.084948      |        False        
       cadera        |        False         |     lambda_y_16     |      10.586510      |       0.294803      |        False        
       cadera        |        False         |     lambda_y_17     |      14.258928      |       0.975971      |        False        
       cadera        |        False         |     lambda_y_18     |       8.997231      |       0.440448      |        False        
       cadera        |        False         |     lambda_y_19     |       8.980170      |       0.429152      |        False        
       cadera        |        False         |     lambda_y_20     |      10.729285      |       0.930848      |        False        
       cadera        |        False         |      lambda_z_1     |       7.817321      |       0.629255      |        False        
       cadera        |        False         |      lambda_z_2     |       7.667820      |       0.914561      |        False        
       cadera        |        False         |      lambda_z_3     |       8.032274      |       0.749233      |        False        
       cadera        |        False         |      lambda_z_4     |       8.239049      |       0.665885      |        False        
       cadera        |        False         |      lambda_z_5     |       7.982294      |       0.555505      |        False        
       cadera        |        False         |      lambda_z_6     |       8.597671      |       0.217847      |        False        
       cadera        |        False         |      lambda_z_7     |       8.442714      |       0.053671      |        False        
       cadera        |        False         |      lambda_z_8     |       9.554278      |       0.901444      |        False        
       cadera        |        False         |      lambda_z_9     |       5.055066      |       0.354111      |        False        
       cadera        |        False         |     lambda_z_10     |       5.606281      |       0.499966      |        False        
       cadera        |        False         |     lambda_z_11     |       7.450661      |       0.801206      |        False        
       cadera        |        False         |     lambda_z_12     |      10.186398      |       0.720166      |        False        
       cadera        |        False         |     lambda_z_13     |      13.225851      |       0.932273      |        False        
       cadera        |        False         |     lambda_z_14     |       6.726245      |       0.006094      |         True        
       cadera        |        False         |     lambda_z_15     |      10.421023      |       0.416152      |        False        
       cadera        |        False         |     lambda_z_16     |       8.120326      |       0.407697      |        False        
       cadera        |        False         |     lambda_z_17     |       7.839433      |       0.746546      |        False        
       cadera        |        False         |     lambda_z_18     |       5.620143      |       0.006933      |         True        
       cadera        |        False         |     lambda_z_19     |       8.192205      |       0.061234      |        False        
       cadera        |        False         |     lambda_z_20     |       5.241869      |       0.093184      |        False        
       cadera        |        False         |     lambda_yz_1     |      53.231018      |       0.609264      |        False        
       cadera        |        False         |     lambda_yz_2     |      41.693842      |       0.627034      |        False        
       cadera        |        False         |     lambda_yz_3     |      60.022473      |       0.574976      |        False        
       cadera        |        False         |     lambda_yz_4     |      43.444654      |       0.704900      |        False        
       cadera        |        False         |     lambda_yz_5     |      42.837062      |       0.305255      |        False        
       cadera        |        False         |     lambda_yz_6     |      47.347639      |       0.391439      |        False        
       cadera        |        False         |     lambda_yz_7     |      41.372976      |       0.546043      |        False        
       cadera        |        False         |     lambda_yz_8     |      44.982801      |       0.025114      |         True        
       cadera        |        False         |     lambda_yz_9     |      38.559196      |       0.637397      |        False        
       cadera        |        False         |     lambda_yz_10    |      35.942829      |       0.277165      |        False        
       cadera        |        False         |     lambda_yz_11    |      38.068086      |       0.561252      |        False        
       cadera        |        False         |     lambda_yz_12    |      44.083581      |       0.595153      |        False        
       cadera        |        False         |     lambda_yz_13    |      36.421329      |       0.599176      |        False        
       cadera        |        False         |     lambda_yz_14    |      46.636145      |       0.873600      |        False        
       cadera        |        False         |     lambda_yz_15    |      51.409764      |       0.423396      |        False        
       cadera        |        False         |     lambda_yz_16    |      49.343254      |       0.970746      |        False        
       cadera        |        False         |     lambda_yz_17    |      48.972547      |       0.878469      |        False        
       cadera        |        False         |     lambda_yz_18    |      38.385899      |       0.593709      |        False        
       cadera        |        False         |     lambda_yz_19    |      40.786269      |       0.904180      |        False        
       cadera        |        False         |     lambda_yz_20    |      42.393820      |       0.685432      |        False        
       cadera        |        False         |     lambda_xyz_1    |      50.437198      |       0.004848      |         True        
       cadera        |        False         |     lambda_xyz_2    |      66.009028      |       0.656459      |        False        
       cadera        |        False         |     lambda_xyz_3    |      65.501425      |       0.540958      |        False        
       cadera        |        False         |     lambda_xyz_4    |      60.408863      |       0.935658      |        False        
       cadera        |        False         |     lambda_xyz_5    |      49.715751      |       0.564234      |        False        
       cadera        |        False         |     lambda_xyz_6    |      55.101099      |       0.712213      |        False        
       cadera        |        False         |     lambda_xyz_7    |      58.502694      |       0.616047      |        False        
       cadera        |        False         |     lambda_xyz_8    |      49.706738      |       0.610089      |        False        
